Plot Title: rgaws_as,Z2802,GMT+8,,,,,
2417,08/10/16 上午07时33分49秒,-999,,,,,
2418,08/10/16 上午07时48分49秒,-999,,,,,
2419,08/10/16 上午08时03分49秒,-999,,,,,
2420,08/10/16 上午08时18分49秒,-999,,,,,
2421,08/10/16 上午08时33分49秒,-999,,,,,
2422,08/10/16 上午08时48分49秒,-999,,,,,
2423,08/10/16 上午09时03分49秒,-999,,,,,
2424,08/10/16 上午09时18分49秒,-999,,,,,
2425,08/10/16 上午09时33分49秒,-999,,,,,
2426,08/10/16 上午09时48分49秒,-999,,,,,
2427,08/10/16 上午10时03分49秒,-999,,,,,
2428,08/10/16 上午10时18分49秒,-999,,,,,
2429,08/10/16 上午10时33分49秒,-999,,,,,
2430,08/10/16 上午10时48分49秒,-999,,,,,
2431,08/10/16 上午11时03分49秒,-999,,,,,
2432,08/10/16 上午11时18分49秒,-999,,,,,
2433,08/10/16 上午11时33分49秒,-999,,,,,
2434,08/10/16 上午11时48分49秒,-999,,,,,
2435,08/10/16 下午12时03分49秒,-999,,,,,
2436,08/10/16 下午12时18分49秒,-999,,,,,
2437,08/10/16 下午12时33分49秒,-999,,,,,
2438,08/10/16 下午12时48分49秒,-999,,,,,
2439,08/10/16 下午01时03分49秒,-999,,,,,
2440,08/10/16 下午01时18分49秒,-999,,,,,
2441,08/10/16 下午01时33分49秒,-999,,,,,
2442,08/10/16 下午01时48分49秒,-999,,,,,
2443,08/10/16 下午02时03分49秒,-999,,,,,
2444,08/10/16 下午02时18分49秒,-999,,,,,
2445,08/10/16 下午02时33分49秒,-999,,,,,
2446,08/10/16 下午02时48分49秒,-999,,,,,
2447,08/10/16 下午03时03分49秒,-999,,,,,
2448,08/10/16 下午03时18分49秒,-999,,,,,
2449,08/10/16 下午03时33分49秒,-999,,,,,
2450,08/10/16 下午03时48分49秒,-999,,,,,
2451,08/10/16 下午04时03分49秒,-999,,,,,
2452,08/10/16 下午04时18分49秒,-999,,,,,
2453,08/10/16 下午04时33分49秒,-999,,,,,
2454,08/10/16 下午04时48分49秒,-999,,,,,
2455,08/10/16 下午05时03分49秒,-999,,,,,
2456,08/10/16 下午05时18分49秒,-999,,,,,
2457,08/10/16 下午05时33分49秒,-999,,,,,
2458,08/10/16 下午05时48分49秒,-999,,,,,
2459,08/10/16 下午06时03分49秒,-999,,,,,
2460,08/10/16 下午06时18分49秒,-999,,,,,
2461,08/10/16 下午06时33分49秒,-999,,,,,
2462,08/10/16 下午06时48分49秒,-999,,,,,
2463,08/10/16 下午07时03分49秒,-999,,,,,
2464,08/10/16 下午07时18分49秒,-999,,,,,
2465,08/10/16 下午07时33分49秒,-999,,,,,
2466,08/10/16 下午07时44分37秒,437,,,,,
2467,08/10/16 下午07时48分49秒,-999,,,,,
2468,08/10/16 下午08时03分49秒,-999,,,,,
2469,08/10/16 下午08时18分49秒,-999,,,,,
2470,08/10/16 下午08时33分49秒,-999,,,,,
2471,08/10/16 下午08时48分49秒,-999,,,,,
2472,08/10/16 下午09时03分49秒,-999,,,,,
2473,08/10/16 下午09时18分49秒,-999,,,,,
2474,08/10/16 下午09时33分49秒,-999,,,,,
2475,08/10/16 下午09时48分49秒,-999,,,,,
2476,08/10/16 下午10时03分49秒,-999,,,,,
2477,08/10/16 下午10时18分49秒,-999,,,,,
2478,08/10/16 下午10时33分49秒,-999,,,,,
2479,08/10/16 下午10时48分49秒,-999,,,,,
2480,08/10/16 下午11时03分49秒,-999,,,,,
2481,08/10/16 下午11时18分49秒,-999,,,,,
2482,08/10/16 下午11时33分49秒,-999,,,,,
2483,08/10/16 下午11时48分49秒,-999,,,,,
2484,08/11/16 上午12时03分49秒,-999,,,,,
2485,08/11/16 上午12时18分49秒,-999,,,,,
2486,08/11/16 上午12时33分49秒,-999,,,,,
2487,08/11/16 上午12时48分49秒,-999,,,,,
2488,08/11/16 上午01时03分49秒,-999,,,,,
2489,08/11/16 上午01时18分49秒,-999,,,,,
2490,08/11/16 上午01时33分49秒,-999,,,,,
2491,08/11/16 上午01时48分49秒,-999,,,,,
2492,08/11/16 上午02时03分49秒,-999,,,,,
2493,08/11/16 上午02时18分49秒,-999,,,,,
2494,08/11/16 上午02时33分49秒,-999,,,,,
2495,08/11/16 上午02时48分49秒,-999,,,,,
2496,08/11/16 上午03时03分49秒,-999,,,,,
2497,08/11/16 上午03时18分49秒,-999,,,,,
2498,08/11/16 上午03时33分49秒,-999,,,,,
2499,08/11/16 上午03时48分49秒,-999,,,,,
2500,08/11/16 上午04时03分49秒,-999,,,,,
2501,08/11/16 上午04时18分49秒,-999,,,,,
2502,08/11/16 上午04时33分49秒,-999,,,,,
2503,08/11/16 上午04时48分49秒,-999,,,,,
2504,08/11/16 上午05时03分49秒,-999,,,,,
2505,08/11/16 上午05时18分49秒,-999,,,,,
2506,08/11/16 上午05时33分49秒,-999,,,,,
2507,08/11/16 上午05时48分49秒,-999,,,,,
2508,08/11/16 上午06时03分49秒,-999,,,,,
2509,08/11/16 上午06时18分49秒,-999,,,,,
2510,08/11/16 上午06时33分49秒,-999,,,,,
2511,08/11/16 上午06时48分49秒,-999,,,,,
2512,08/11/16 上午07时03分49秒,-999,,,,,
2513,08/11/16 上午07时18分49秒,-999,,,,,
2514,08/11/16 上午07时33分49秒,-999,,,,,
2515,08/11/16 上午07时48分49秒,-999,,,,,
2516,08/11/16 上午08时03分49秒,-999,,,,,
2517,08/11/16 上午08时18分49秒,-999,,,,,
2518,08/11/16 上午08时33分49秒,-999,,,,,
2519,08/11/16 上午08时48分49秒,-999,,,,,
2520,08/11/16 上午09时03分49秒,-999,,,,,
2521,08/11/16 上午09时18分49秒,-999,,,,,
2522,08/11/16 上午09时33分49秒,-999,,,,,
2523,08/11/16 上午09时48分49秒,-999,,,,,
2524,08/11/16 上午10时03分49秒,-999,,,,,
2525,08/11/16 上午10时18分49秒,-999,,,,,
2526,08/11/16 上午10时33分49秒,-999,,,,,
2527,08/11/16 上午10时48分49秒,-999,,,,,
2528,08/11/16 上午11时03分49秒,-999,,,,,
2529,08/11/16 上午11时18分49秒,-999,,,,,
2530,08/11/16 上午11时33分49秒,-999,,,,,
2531,08/11/16 上午11时48分49秒,-999,,,,,
2532,08/11/16 下午12时03分49秒,-999,,,,,
2533,08/11/16 下午12时18分49秒,-999,,,,,
2534,08/11/16 下午12时33分49秒,-999,,,,,
2535,08/11/16 下午12时48分49秒,-999,,,,,
2536,08/11/16 下午01时03分49秒,-999,,,,,
2537,08/11/16 下午01时18分49秒,-999,,,,,
2538,08/11/16 下午01时33分49秒,-999,,,,,
2539,08/11/16 下午01时48分49秒,-999,,,,,
2540,08/11/16 下午02时03分49秒,-999,,,,,
2541,08/11/16 下午02时18分49秒,-999,,,,,
2542,08/11/16 下午02时33分49秒,-999,,,,,
2543,08/11/16 下午02时48分49秒,-999,,,,,
2544,08/11/16 下午03时03分49秒,-999,,,,,
2545,08/11/16 下午03时18分49秒,-999,,,,,
2546,08/11/16 下午03时33分49秒,-999,,,,,
2547,08/11/16 下午03时48分49秒,-999,,,,,
2548,08/11/16 下午04时03分49秒,-999,,,,,
2549,08/11/16 下午04时18分49秒,-999,,,,,
2550,08/11/16 下午04时33分49秒,-999,,,,,
2551,08/11/16 下午04时48分49秒,-999,,,,,
2552,08/11/16 下午05时03分49秒,-999,,,,,
2553,08/11/16 下午05时18分49秒,-999,,,,,
2554,08/11/16 下午05时33分49秒,-999,,,,,
2555,08/11/16 下午05时48分49秒,-999,,,,,
2556,08/11/16 下午06时03分49秒,-999,,,,,
2557,08/11/16 下午06时18分49秒,-999,,,,,
2558,08/11/16 下午06时33分49秒,-999,,,,,
2559,08/11/16 下午06时48分49秒,-999,,,,,
2560,08/11/16 下午07时03分49秒,-999,,,,,
2561,08/11/16 下午07时18分49秒,-999,,,,,
2562,08/11/16 下午07时21分42秒,438,,,,,
2563,08/11/16 下午07时33分49秒,-999,,,,,
2564,08/11/16 下午07时48分49秒,-999,,,,,
2565,08/11/16 下午08时03分49秒,-999,,,,,
2566,08/11/16 下午08时18分49秒,-999,,,,,
2567,08/11/16 下午08时33分49秒,-999,,,,,
2568,08/11/16 下午08时48分49秒,-999,,,,,
2569,08/11/16 下午09时03分49秒,-999,,,,,
2570,08/11/16 下午09时18分49秒,-999,,,,,
2571,08/11/16 下午09时33分49秒,-999,,,,,
2572,08/11/16 下午09时48分49秒,-999,,,,,
2573,08/11/16 下午10时03分49秒,-999,,,,,
2574,08/11/16 下午10时18分49秒,-999,,,,,
2575,08/11/16 下午10时21分22秒,439,,,,,
2576,08/11/16 下午10时26分26秒,440,,,,,
2577,08/11/16 下午10时29分03秒,441,,,,,
2578,08/11/16 下午10时31分41秒,442,,,,,
2579,08/11/16 下午10时33分21秒,443,,,,,
2580,08/11/16 下午10时33分49秒,-999,,,,,
2581,08/11/16 下午10时35分15秒,444,,,,,
2582,08/11/16 下午10时36分26秒,445,,,,,
2583,08/11/16 下午10时42分50秒,446,,,,,
2584,08/11/16 下午10时46分13秒,447,,,,,
2585,08/11/16 下午10时48分49秒,-999,,,,,
2586,08/11/16 下午10时51分25秒,448,,,,,
2587,08/11/16 下午10时56分17秒,449,,,,,
2588,08/11/16 下午11时03分49秒,-999,,,,,
2589,08/11/16 下午11时04分02秒,450,,,,,
2590,08/11/16 下午11时04分03秒,451,,,,,
2591,08/11/16 下午11时18分49秒,-999,,,,,
2592,08/11/16 下午11时22分21秒,452,,,,,
2593,08/11/16 下午11时33分49秒,-999,,,,,
2594,08/11/16 下午11时48分49秒,-999,,,,,
2595,08/12/16 上午12时03分49秒,-999,,,,,
2596,08/12/16 上午12时15分08秒,453,,,,,
2597,08/12/16 上午12时18分49秒,-999,,,,,
2598,08/12/16 上午12时22分55秒,454,,,,,
2599,08/12/16 上午12时33分49秒,-999,,,,,
2600,08/12/16 上午12时45分49秒,455,,,,,
2601,08/12/16 上午12时48分49秒,-999,,,,,
2602,08/12/16 上午01时03分49秒,-999,,,,,
2603,08/12/16 上午01时18分49秒,-999,,,,,
2604,08/12/16 上午01时33分49秒,-999,,,,,
2605,08/12/16 上午01时48分49秒,-999,,,,,
2606,08/12/16 上午02时03分49秒,-999,,,,,
2607,08/12/16 上午02时05分06秒,456,,,,,
2608,08/12/16 上午02时16分51秒,457,,,,,
2609,08/12/16 上午02时18分49秒,-999,,,,,
2610,08/12/16 上午02时33分49秒,-999,,,,,
2611,08/12/16 上午02时48分49秒,-999,,,,,
2612,08/12/16 上午03时03分49秒,-999,,,,,
2613,08/12/16 上午03时18分49秒,-999,,,,,
2614,08/12/16 上午03时33分49秒,-999,,,,,
2615,08/12/16 上午03时48分49秒,-999,,,,,
2616,08/12/16 上午04时03分49秒,-999,,,,,
2617,08/12/16 上午04时18分49秒,-999,,,,,
2618,08/12/16 上午04时33分49秒,-999,,,,,
2619,08/12/16 上午04时48分49秒,-999,,,,,
2620,08/12/16 上午05时03分49秒,-999,,,,,
2621,08/12/16 上午05时18分49秒,-999,,,,,
2622,08/12/16 上午05时33分49秒,-999,,,,,
2623,08/12/16 上午05时48分49秒,-999,,,,,
2624,08/12/16 上午06时03分49秒,-999,,,,,
2625,08/12/16 上午06时18分49秒,-999,,,,,
2626,08/12/16 上午06时33分49秒,-999,,,,,
2627,08/12/16 上午06时48分49秒,-999,,,,,
2628,08/12/16 上午07时03分49秒,-999,,,,,
2629,08/12/16 上午07时18分49秒,-999,,,,,
2630,08/12/16 上午07时33分49秒,-999,,,,,
2631,08/12/16 上午07时48分49秒,-999,,,,,
2632,08/12/16 上午08时03分49秒,-999,,,,,
2633,08/12/16 上午08时18分49秒,-999,,,,,
2634,08/12/16 上午08时33分49秒,-999,,,,,
2635,08/12/16 上午08时48分49秒,-999,,,,,
2636,08/12/16 上午08时57分48秒,458,,,,,
2637,08/12/16 上午09时03分49秒,-999,,,,,
2638,08/12/16 上午09时18分49秒,-999,,,,,
2639,08/12/16 上午09时33分49秒,-999,,,,,
2640,08/12/16 上午09时48分49秒,-999,,,,,
2641,08/12/16 上午10时03分49秒,-999,,,,,
2642,08/12/16 上午10时18分49秒,-999,,,,,
2643,08/12/16 上午10时33分49秒,-999,,,,,
2644,08/12/16 上午10时48分49秒,-999,,,,,
2645,08/12/16 上午11时03分49秒,-999,,,,,
2646,08/12/16 上午11时18分49秒,-999,,,,,
2647,08/12/16 上午11时33分49秒,-999,,,,,
2648,08/12/16 上午11时48分49秒,-999,,,,,
2649,08/12/16 下午12时03分49秒,-999,,,,,
2650,08/12/16 下午12时18分49秒,-999,,,,,
2651,08/12/16 下午12时33分49秒,-999,,,,,
2652,08/12/16 下午12时48分49秒,-999,,,,,
2653,08/12/16 下午01时03分49秒,-999,,,,,
2654,08/12/16 下午01时18分49秒,-999,,,,,
2655,08/12/16 下午01时33分49秒,-999,,,,,
2656,08/12/16 下午01时48分49秒,-999,,,,,
2657,08/12/16 下午02时03分49秒,-999,,,,,
2658,08/12/16 下午02时18分49秒,-999,,,,,
2659,08/12/16 下午02时33分49秒,-999,,,,,
2660,08/12/16 下午02时48分49秒,-999,,,,,
2661,08/12/16 下午03时03分49秒,-999,,,,,
2662,08/12/16 下午03时18分49秒,-999,,,,,
2663,08/12/16 下午03时33分49秒,-999,,,,,
2664,08/12/16 下午03时48分49秒,-999,,,,,
2665,08/12/16 下午04时03分49秒,-999,,,,,
2666,08/12/16 下午04时18分49秒,-999,,,,,
2667,08/12/16 下午04时33分49秒,-999,,,,,
2668,08/12/16 下午04时48分49秒,-999,,,,,
2669,08/12/16 下午05时03分49秒,-999,,,,,
2670,08/12/16 下午05时18分49秒,-999,,,,,
2671,08/12/16 下午05时33分49秒,-999,,,,,
2672,08/12/16 下午05时48分49秒,-999,,,,,
2673,08/12/16 下午06时03分49秒,-999,,,,,
2674,08/12/16 下午06时18分49秒,-999,,,,,
2675,08/12/16 下午06时33分49秒,-999,,,,,
2676,08/12/16 下午06时48分49秒,-999,,,,,
2677,08/12/16 下午07时03分49秒,-999,,,,,
2678,08/12/16 下午07时18分49秒,-999,,,,,
2679,08/12/16 下午07时33分49秒,-999,,,,,
2680,08/12/16 下午07时48分49秒,-999,,,,,
2681,08/12/16 下午08时03分49秒,-999,,,,,
2682,08/12/16 下午08时18分49秒,-999,,,,,
2683,08/12/16 下午08时33分49秒,-999,,,,,
2684,08/12/16 下午08时48分49秒,-999,,,,,
2685,08/12/16 下午09时03分49秒,-999,,,,,
2686,08/12/16 下午09时18分49秒,-999,,,,,
2687,08/12/16 下午09时33分49秒,-999,,,,,
2688,08/12/16 下午09时48分49秒,-999,,,,,
2689,08/12/16 下午10时03分49秒,-999,,,,,
2690,08/12/16 下午10时18分49秒,-999,,,,,
2691,08/12/16 下午10时33分49秒,-999,,,,,
2692,08/12/16 下午10时48分49秒,-999,,,,,
2693,08/12/16 下午11时03分49秒,-999,,,,,
2694,08/12/16 下午11时18分49秒,-999,,,,,
2695,08/12/16 下午11时33分49秒,-999,,,,,
2696,08/12/16 下午11时48分49秒,-999,,,,,
2697,08/13/16 上午12时03分49秒,-999,,,,,
2698,08/13/16 上午12时18分49秒,-999,,,,,
2699,08/13/16 上午12时33分49秒,-999,,,,,
2700,08/13/16 上午12时48分49秒,-999,,,,,
2701,08/13/16 上午01时03分49秒,-999,,,,,
2702,08/13/16 上午01时18分49秒,-999,,,,,
2703,08/13/16 上午01时33分49秒,-999,,,,,
2704,08/13/16 上午01时48分49秒,-999,,,,,
2705,08/13/16 上午02时03分49秒,-999,,,,,
2706,08/13/16 上午02时18分49秒,-999,,,,,
2707,08/13/16 上午02时33分49秒,-999,,,,,
2708,08/13/16 上午02时48分49秒,-999,,,,,
2709,08/13/16 上午03时03分49秒,-999,,,,,
2710,08/13/16 上午03时18分49秒,-999,,,,,
2711,08/13/16 上午03时33分49秒,-999,,,,,
2712,08/13/16 上午03时48分49秒,-999,,,,,
2713,08/13/16 上午04时03分49秒,-999,,,,,
2714,08/13/16 上午04时18分49秒,-999,,,,,
2715,08/13/16 上午04时33分49秒,-999,,,,,
2716,08/13/16 上午04时48分49秒,-999,,,,,
2717,08/13/16 上午05时03分49秒,-999,,,,,
2718,08/13/16 上午05时18分49秒,-999,,,,,
2719,08/13/16 上午05时33分49秒,-999,,,,,
2720,08/13/16 上午05时48分49秒,-999,,,,,
2721,08/13/16 上午06时03分49秒,-999,,,,,
2722,08/13/16 上午06时18分49秒,-999,,,,,
2723,08/13/16 上午06时33分49秒,-999,,,,,
2724,08/13/16 上午06时48分49秒,-999,,,,,
2725,08/13/16 上午07时03分49秒,-999,,,,,
2726,08/13/16 上午07时18分49秒,-999,,,,,
2727,08/13/16 上午07时33分49秒,-999,,,,,
2728,08/13/16 上午07时48分49秒,-999,,,,,
2729,08/13/16 上午08时03分49秒,-999,,,,,
2730,08/13/16 上午08时18分49秒,-999,,,,,
2731,08/13/16 上午08时33分49秒,-999,,,,,
2732,08/13/16 上午08时48分49秒,-999,,,,,
2733,08/13/16 上午09时03分49秒,-999,,,,,
2734,08/13/16 上午09时18分49秒,-999,,,,,
2735,08/13/16 上午09时33分49秒,-999,,,,,
2736,08/13/16 上午09时48分49秒,-999,,,,,
2737,08/13/16 上午10时03分49秒,-999,,,,,
2738,08/13/16 上午10时18分49秒,-999,,,,,
2739,08/13/16 上午10时33分49秒,-999,,,,,
2740,08/13/16 上午10时48分49秒,-999,,,,,
2741,08/13/16 上午11时03分49秒,-999,,,,,
2742,08/13/16 上午11时18分49秒,-999,,,,,
2743,08/13/16 上午11时33分49秒,-999,,,,,
2744,08/13/16 上午11时48分49秒,-999,,,,,
2745,08/13/16 下午12时03分49秒,-999,,,,,
2746,08/13/16 下午12时18分49秒,-999,,,,,
2747,08/13/16 下午12时33分49秒,-999,,,,,
2748,08/13/16 下午12时48分49秒,-999,,,,,
2749,08/13/16 下午01时03分49秒,-999,,,,,
2750,08/13/16 下午01时18分49秒,-999,,,,,
2751,08/13/16 下午01时33分49秒,-999,,,,,
2752,08/13/16 下午01时48分49秒,-999,,,,,
2753,08/13/16 下午02时03分49秒,-999,,,,,
2754,08/13/16 下午02时18分49秒,-999,,,,,
2755,08/13/16 下午02时33分49秒,-999,,,,,
2756,08/13/16 下午02时48分49秒,-999,,,,,
2757,08/13/16 下午03时03分49秒,-999,,,,,
2758,08/13/16 下午03时18分49秒,-999,,,,,
2759,08/13/16 下午03时33分49秒,-999,,,,,
2760,08/13/16 下午03时48分49秒,-999,,,,,
2761,08/13/16 下午04时03分49秒,-999,,,,,
2762,08/13/16 下午04时18分49秒,-999,,,,,
2763,08/13/16 下午04时33分49秒,-999,,,,,
2764,08/13/16 下午04时48分49秒,-999,,,,,
2765,08/13/16 下午05时03分49秒,-999,,,,,
2766,08/13/16 下午05时18分49秒,-999,,,,,
2767,08/13/16 下午05时33分49秒,-999,,,,,
2768,08/13/16 下午05时48分49秒,-999,,,,,
2769,08/13/16 下午06时03分49秒,-999,,,,,
2770,08/13/16 下午06时18分49秒,-999,,,,,
2771,08/13/16 下午06时33分49秒,-999,,,,,
2772,08/13/16 下午06时48分49秒,-999,,,,,
2773,08/13/16 下午07时03分49秒,-999,,,,,
2774,08/13/16 下午07时18分49秒,-999,,,,,
2775,08/13/16 下午07时33分49秒,-999,,,,,
2776,08/13/16 下午07时48分49秒,-999,,,,,
2777,08/13/16 下午08时03分49秒,-999,,,,,
2778,08/13/16 下午08时18分49秒,-999,,,,,
2779,08/13/16 下午08时33分49秒,-999,,,,,
2780,08/13/16 下午08时48分49秒,-999,,,,,
2781,08/13/16 下午09时03分49秒,-999,,,,,
2782,08/13/16 下午09时18分49秒,-999,,,,,
2783,08/13/16 下午09时33分49秒,-999,,,,,
2784,08/13/16 下午09时48分49秒,-999,,,,,
2785,08/13/16 下午10时03分49秒,-999,,,,,
2786,08/13/16 下午10时18分49秒,-999,,,,,
2787,08/13/16 下午10时33分49秒,-999,,,,,
2788,08/13/16 下午10时48分49秒,-999,,,,,
2789,08/13/16 下午11时03分49秒,-999,,,,,
2790,08/13/16 下午11时18分49秒,-999,,,,,
2791,08/13/16 下午11时33分49秒,-999,,,,,
2792,08/13/16 下午11时48分49秒,-999,,,,,
2793,08/14/16 上午12时03分49秒,-999,,,,,
2794,08/14/16 上午12时18分49秒,-999,,,,,
2795,08/14/16 上午12时33分49秒,-999,,,,,
2796,08/14/16 上午12时48分49秒,-999,,,,,
2797,08/14/16 上午01时03分49秒,-999,,,,,
2798,08/14/16 上午01时18分49秒,-999,,,,,
2799,08/14/16 上午01时33分49秒,-999,,,,,
2800,08/14/16 上午01时48分49秒,-999,,,,,
2801,08/14/16 上午02时03分49秒,-999,,,,,
2802,08/14/16 上午02时18分49秒,-999,,,,,
2803,08/14/16 上午02时33分49秒,-999,,,,,
2804,08/14/16 上午02时48分49秒,-999,,,,,
2805,08/14/16 上午03时03分49秒,-999,,,,,
2806,08/14/16 上午03时18分49秒,-999,,,,,
2807,08/14/16 上午03时33分49秒,-999,,,,,
2808,08/14/16 上午03时48分49秒,-999,,,,,
2809,08/14/16 上午04时03分49秒,-999,,,,,
2810,08/14/16 上午04时18分49秒,-999,,,,,
2811,08/14/16 上午04时33分49秒,-999,,,,,
2812,08/14/16 上午04时48分49秒,-999,,,,,
2813,08/14/16 上午05时03分49秒,-999,,,,,
2814,08/14/16 上午05时18分49秒,-999,,,,,
2815,08/14/16 上午05时33分49秒,-999,,,,,
2816,08/14/16 上午05时48分49秒,-999,,,,,
2817,08/14/16 上午06时03分49秒,-999,,,,,
2818,08/14/16 上午06时18分49秒,-999,,,,,
2819,08/14/16 上午06时33分49秒,-999,,,,,
2820,08/14/16 上午06时48分49秒,-999,,,,,
2821,08/14/16 上午07时03分49秒,-999,,,,,
2822,08/14/16 上午07时18分49秒,-999,,,,,
2823,08/14/16 上午07时33分49秒,-999,,,,,
2824,08/14/16 上午07时48分49秒,-999,,,,,
2825,08/14/16 上午08时03分49秒,-999,,,,,
2826,08/14/16 上午08时18分49秒,-999,,,,,
2827,08/14/16 上午08时33分49秒,-999,,,,,
2828,08/14/16 上午08时48分49秒,-999,,,,,
2829,08/14/16 上午09时03分49秒,-999,,,,,
2830,08/14/16 上午09时18分49秒,-999,,,,,
2831,08/14/16 上午09时33分49秒,-999,,,,,
2832,08/14/16 上午09时48分49秒,-999,,,,,
2833,08/14/16 上午10时03分49秒,-999,,,,,
2834,08/14/16 上午10时18分49秒,-999,,,,,
2835,08/14/16 上午10时33分49秒,-999,,,,,
2836,08/14/16 上午10时48分49秒,-999,,,,,
2837,08/14/16 上午11时03分49秒,-999,,,,,
2838,08/14/16 上午11时18分49秒,-999,,,,,
2839,08/14/16 上午11时33分49秒,-999,,,,,
2840,08/14/16 上午11时48分49秒,-999,,,,,
2841,08/14/16 下午12时03分49秒,-999,,,,,
2842,08/14/16 下午12时18分49秒,-999,,,,,
2843,08/14/16 下午12时33分49秒,-999,,,,,
2844,08/14/16 下午12时48分49秒,-999,,,,,
2845,08/14/16 下午01时03分49秒,-999,,,,,
2846,08/14/16 下午01时18分49秒,-999,,,,,
2847,08/14/16 下午01时33分49秒,-999,,,,,
2848,08/14/16 下午01时48分49秒,-999,,,,,
2849,08/14/16 下午02时03分49秒,-999,,,,,
2850,08/14/16 下午02时18分49秒,-999,,,,,
2851,08/14/16 下午02时33分49秒,-999,,,,,
2852,08/14/16 下午02时48分49秒,-999,,,,,
2853,08/14/16 下午03时03分49秒,-999,,,,,
2854,08/14/16 下午03时18分49秒,-999,,,,,
2855,08/14/16 下午03时33分49秒,-999,,,,,
2856,08/14/16 下午03时48分49秒,-999,,,,,
